house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
3 BHK Apartment,"1,550 sq ft",New Town,Kolkata,22.57775879,88.46337128,22000,INR,3,Posted 11 days ago,"This Apartment can be a comfortable and affordable home for your family. It is a 3 BHK unit available on rent at New Town in Kolkata. This Apartment comes with a plethora of amenities to meet your modern lifestyle needs. It is Semi Furnished. It is located on floor 3 of the building having a total 4 floors. Offering beautiful city views, this 3 BHK has been thoughtfully developed. It includes a total of 3 bedrooms and 3 bathroom. The property is East facing. It also includes 1 balcony that can be a perfect place for relaxation. The built-up area of the Apartment is 1550 Square feet. The Apartment is available for a monthly rent of Rs 22000. The security deposit payable is Rs 22000. Project Highlights The residential property is equipped with various facilities including Garden. There is a provision for lift facility. The locality New Town where this Apartment is situated, has well-equipped social infrastructure",No Deposit,Semi-Furnished
3 BHK Apartment,"1,425 sq ft",New Town,Kolkata,22.60607719,88.47147369,30000,INR,2,Posted 21 days ago,"A spacious 3 bhk multistorey apartment is available for rental in New Town, Kolkata. It has an area of 1425 sqft with a carpet area of 1250 sqft . The property is available at a monthly rental of Rs. 30,000 . Furnishings include 1 refrigerator, 1 sofa, 1 dining table, 1 ac and 1 bed. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. ",No Deposit,Furnished
2 BHK Independent Floor,760 sq ft,Baghbazar,Kolkata,22.60260963,88.36589813,22500,INR,1,Posted 22 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of Baghbazar. It has a built-up area of 760 sqft and is available for rent at Rs. 22,500 per month . Furnishings include 1 tv, 1 refrigerator, 1 microwave, 1 dining table and 1 bed. It is south facing property. It is made in way to provide a comfortable living. ",No Deposit,Furnished
2 BHK Apartment,809 sq ft,Serampore,Kolkata,22.76134872,88.33182526,8000,INR,2,Posted 20 days ago,"Here is an excellent 2 BHK Apartment available for rent in Kolkata. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Serampore that enjoys good connectivity to major landmarks of the city. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 0 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 809 Square feet of built-up area. It has a carpet area of 674 Square feet. The monthly rent payable is Rs 8000, and the security deposit to be paid is Rs 8000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Serampore provides comfortable social infrastructure",No Deposit,Semi-Furnished
3 BHK Apartment,"1,120 sq ft",Dum Dum Cantonment,Kolkata,22.63215446,88.42105865,13000,INR,2,Posted 20 days ago,"Itâs a 3 bhk multistorey apartment situated in Dum Dum Cantonment, Kolkata. It has a built-up area of 1120 sqft and is available for rent at Rs. 13,000 per month . The house is semi-furnished. It is southwest facing property. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,809 sq ft,Serampore,Kolkata,22.76134872,88.33182526,8000,INR,2,Posted 20 days ago,"Here is an excellent 2 BHK Apartment available for rent in Kolkata. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Serampore that enjoys good connectivity to major landmarks of the city. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 0 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 809 Square feet of built-up area. It has a carpet area of 674 Square feet. The monthly rent payable is Rs 8000, and the security deposit to be paid is Rs 8000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Serampore provides comfortable social infrastructure",No Deposit,Semi-Furnished
3 BHK Apartment,"1,120 sq ft",Dum Dum Cantonment,Kolkata,22.63513565,88.4196167,12500,INR,2,Posted 19 days ago,This spacious 3 bhk multistorey apartment is available for rental and is located in the heart of Dum Dum Cantonment. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details.,No Deposit,Unfurnished
2 BHK Apartment,"1,400 sq ft",Rajarhat,Kolkata,22.62748528,88.49331665,15000,INR,2,Posted 20 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Rajarhat. It has an area of 1400 sqft with a carpet area of 1400 sqft . The property is available at a monthly rental of Rs. 15,000 . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It has power backup. Other amenities include swimming pool and lift available. Its main door is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,400 sq ft",Rajarhat,Kolkata,22.62748528,88.49331665,15000,INR,2,Posted 19 days ago,"Itâs a 2 bhk multistorey apartment situated in Rajarhat, Kolkata. It is a furnished property. It has power backup. Other amenities include swimming pool and lift available. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Furnished
2 BHK Independent Floor,760 sq ft,Baghbazar,Kolkata,22.60260963,88.36589813,22500,INR,1,Posted 19 days ago,"It has an area of 760 sqft with a carpet area of 760 sqft . The property is available at a monthly rental of Rs. 22,500 . Furnishings include 1 tv, 1 refrigerator, 1 microwave, 1 dining table and 1 bed. It is facing south direction. This residential property is ready-to-move-in. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 RK Studio Apartment,250 sq ft,Rajarhat,Kolkata,22.60107994,88.45159149,5000,INR,1,Posted 25 days ago,"This spacious 1 rk multistorey apartment is available for rental and is located in the heart of Rajarhat. It has an area of 250 sqft with a carpet area of 250 sqft . The property is available at a monthly rental of Rs. 5,000 . The house is semi-furnished. It is facing north direction. This residential property is ready-to-move-in. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,809 sq ft,Serampore,Kolkata,22.76134872,88.33182526,8000,INR,2,Posted 20 days ago,"Here is an excellent 2 BHK Apartment available for rent in Kolkata. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Serampore that enjoys good connectivity to major landmarks of the city. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 0 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 809 Square feet of built-up area. It has a carpet area of 674 Square feet. The monthly rent payable is Rs 8000, and the security deposit to be paid is Rs 8000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Serampore provides comfortable social infrastructure",No Deposit,Semi-Furnished
2 BHK Apartment,809 sq ft,Serampore,Kolkata,22.76134872,88.33182526,8000,INR,2,Posted 21 days ago,"Here is an excellent 2 BHK Apartment available for rent in Kolkata. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Serampore that enjoys good connectivity to major landmarks of the city. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 0 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 809 Square feet of built-up area. It has a carpet area of 674 Square feet. The monthly rent payable is Rs 8000, and the security deposit to be paid is Rs 8000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Serampore provides comfortable social infrastructure",No Deposit,Semi-Furnished
